schedule_id,departure_station,arrival_station,train_operator,connection_id,departure_time,arrival_time,service_days_bitmap,legs
753,Station C,Station H,CityLink,conn_753,09:15 AM,11:53 AM,4,
754,Station C,Station H,FastTrack,conn_754,09:40 AM,02:23 PM,1,
755,Station H,Station I,FastTrack,conn_755,03:46 AM,10:00 AM,2,
756,Station G,Station H,SuperRail,conn_756,02:09 PM,06:55 PM,1,
757,Station B,Station F,TrainCo,conn_757,10:51 PM,01:07 AM,2,
758,Station A,Station J,CityLink,conn_758,09:46 PM,12:38 AM,2,
759,Station G,Station J,SuperRail,conn_759,07:07 AM,11:30 AM,64,
760,Station D,Station C,SuperRail,conn_760,12:17 PM,04:27 PM,1,
761,Station F,Station I,FastTrack,conn_761,06:43 PM,01:36 AM,32,
762,Station C,Station F,CityLink,conn_762,03:17 PM,07:19 PM,32,
763,Station I,Station J,SuperRail,conn_763,11:30 AM,01:47 PM,2,
764,Station I,Station G,FastTrack,conn_764,07:22 PM,01:14 AM,1,
765,Station D,Station I,CityLink,conn_765,07:47 AM,11:42 AM,4,
766,Station A,Station C,FastTrack,conn_766,04:27 AM,08:22 AM,2,
767,Station H,Station A,FastTrack,conn_767,11:22 PM,02:33 AM,32,
768,Station D,Station E,CityLink,conn_768,11:41 AM,04:15 PM,32,
769,Station C,Station H,SuperRail,conn_769,11:43 PM,06:16 AM,32,
770,Station A,Station D,FastTrack,conn_770,04:05 AM,09:52 AM,8,
771,Station E,Station J,ExpressLine,conn_771,12:54 PM,06:24 PM,2,
772,Station E,Station D,SuperRail,conn_772,12:17 PM,03:32 PM,2,
773,Station E,Station I,CityLink,conn_773,01:45 PM,06:53 PM,2,
774,Station J,Station B,ExpressLine,conn_774,11:40 PM,06:21 AM,8,
775,Station G,Station E,TrainCo,conn_775,01:06 AM,07:44 AM,8,
776,Station H,Station I,CityLink,conn_776,12:28 PM,05:01 PM,64,
777,Station E,Station D,TrainCo,conn_777,05:49 PM,10:07 PM,16,
778,Station A,Station E,CityLink,conn_778,12:18 AM,06:26 AM,2,
779,Station J,Station G,CityLink,conn_779,02:51 PM,07:28 PM,4,
780,Station F,Station E,CityLink,conn_780,06:34 AM,09:26 AM,2,
781,Station D,Station J,CityLink,conn_781,11:35 PM,04:26 AM,2,
782,Station D,Station E,FastTrack,conn_782,01:11 PM,03:51 PM,64,
783,Station B,Station I,FastTrack,conn_783,05:25 AM,08:50 AM,2,
784,Station C,Station E,SuperRail,conn_784,02:30 AM,05:34 AM,2,
785,Station F,Station I,CityLink,conn_785,06:32 AM,09:58 AM,4,
786,Station G,Station I,TrainCo,conn_786,06:15 PM,01:10 AM,2,
787,Station H,Station C,CityLink,conn_787,05:46 AM,10:00 AM,32,
788,Station D,Station E,ExpressLine,conn_788,10:43 AM,02:48 PM,2,
789,Station I,Station J,CityLink,conn_789,11:56 PM,05:47 AM,32,
790,Station H,Station B,TrainCo,conn_790,02:31 PM,06:28 PM,32,
791,Station C,Station J,ExpressLine,conn_791,11:17 AM,02:31 PM,64,
792,Station A,Station H,SuperRail,conn_792,10:42 AM,04:45 PM,4,
793,Station D,Station I,CityLink,conn_793,04:14 PM,10:40 PM,1,
794,Station I,Station E,FastTrack,conn_794,03:18 AM,05:26 AM,1,
795,Station D,Station A,CityLink,conn_795,02:52 PM,07:11 PM,1,
796,Station F,Station I,TrainCo,conn_796,08:13 PM,10:49 PM,2,
797,Station B,Station I,FastTrack,conn_797,07:31 AM,10:00 AM,4,
798,Station E,Station A,SuperRail,conn_798,01:18 AM,05:00 AM,2,
799,Station I,Station E,TrainCo,conn_799,04:01 PM,06:20 PM,32,
800,Station D,Station A,TrainCo,conn_800,08:22 PM,11:03 PM,1,
801,Station C,Station E,FastTrack,conn_801,07:36 PM,12:05 AM,16,
802,Station B,Station J,FastTrack,conn_802,11:13 AM,05:57 PM,4,
803,Station B,Station F,TrainCo,conn_803,03:22 AM,06:12 AM,32,
804,Station I,Station E,TrainCo,conn_804,12:12 PM,05:58 PM,8,
805,Station G,Station A,SuperRail,conn_805,10:06 PM,01:44 AM,64,
806,Station G,Station F,CityLink,conn_806,08:13 PM,12:10 AM,32,
807,Station C,Station H,SuperRail,conn_807,07:17 PM,01:13 AM,2,
808,Station A,Station F,SuperRail,conn_808,02:58 AM,09:27 AM,4,
809,Station G,Station B,CityLink,conn_809,01:28 AM,06:48 AM,4,
810,Station B,Station J,FastTrack,conn_810,12:13 PM,04:12 PM,8,
811,Station G,Station J,ExpressLine,conn_811,02:46 PM,07:15 PM,2,
812,Station A,Station D,TrainCo,conn_812,09:51 PM,03:43 AM,8,
813,Station B,Station H,TrainCo,conn_813,09:42 AM,02:17 PM,2,
814,Station H,Station D,SuperRail,conn_814,12:13 PM,02:26 PM,1,
815,Station D,Station G,CityLink,conn_815,11:52 PM,02:44 AM,4,
816,Station F,Station E,ExpressLine,conn_816,11:34 AM,04:40 PM,1,
817,Station D,Station E,ExpressLine,conn_817,06:38 AM,08:50 AM,1,
818,Station C,Station E,CityLink,conn_818,02:16 PM,06:40 PM,8,
819,Station C,Station H,CityLink,conn_819,12:14 PM,04:02 PM,16,
820,Station D,Station A,FastTrack,conn_820,06:29 AM,11:39 AM,16,
821,Station C,Station G,CityLink,conn_821,09:15 AM,11:34 AM,32,
822,Station B,Station D,CityLink,conn_822,07:23 AM,10:13 AM,8,
823,Station D,Station B,ExpressLine,conn_823,05:03 PM,10:53 PM,4,
824,Station I,Station B,FastTrack,conn_824,07:21 AM,11:18 AM,64,
825,Station D,Station J,SuperRail,conn_825,11:30 PM,05:30 AM,2,
826,Station A,Station B,TrainCo,conn_826,12:22 AM,03:41 AM,8,
827,Station H,Station F,FastTrack,conn_827,02:19 PM,07:40 PM,1,
828,Station E,Station D,CityLink,conn_828,07:03 PM,10:31 PM,2,
829,Station J,Station E,CityLink,conn_829,08:03 AM,11:10 AM,4,
830,Station H,Station E,TrainCo,conn_830,09:55 AM,01:38 PM,8,
831,Station A,Station G,CityLink,conn_831,06:31 AM,11:53 AM,32,
832,Station A,Station I,TrainCo,conn_832,07:18 AM,01:24 PM,64,
833,Station I,Station J,ExpressLine,conn_833,12:21 AM,03:10 AM,64,
834,Station J,Station F,TrainCo,conn_834,11:34 PM,04:33 AM,64,
835,Station B,Station A,FastTrack,conn_835,05:37 PM,10:14 PM,8,
836,Station H,Station D,SuperRail,conn_836,07:38 PM,12:03 AM,4,
837,Station I,Station E,FastTrack,conn_837,09:19 AM,11:19 AM,8,
838,Station B,Station I,ExpressLine,conn_838,08:04 PM,01:04 AM,1,
839,Station J,Station I,TrainCo,conn_839,12:18 AM,05:06 AM,1,
840,Station B,Station E,SuperRail,conn_840,02:11 PM,05:22 PM,4,
841,Station C,Station B,SuperRail,conn_841,03:46 PM,10:28 PM,2,
842,Station B,Station H,SuperRail,conn_842,11:22 PM,05:50 AM,1,
843,Station C,Station D,TrainCo,conn_843,10:24 AM,02:55 PM,16,
844,Station A,Station B,FastTrack,conn_844,11:08 PM,03:32 AM,2,
845,Station H,Station G,SuperRail,conn_845,01:45 AM,08:37 AM,32,
846,Station D,Station E,SuperRail,conn_846,08:47 AM,11:41 AM,4,
847,Station J,Station C,FastTrack,conn_847,02:53 PM,09:21 PM,4,
848,Station J,Station C,ExpressLine,conn_848,01:17 PM,06:52 PM,1,
849,Station I,Station H,FastTrack,conn_849,09:00 PM,11:29 PM,16,
850,Station D,Station E,TrainCo,conn_850,09:46 AM,02:53 PM,1,
851,Station I,Station G,SuperRail,conn_851,12:47 PM,05:09 PM,64,
852,Station C,Station H,FastTrack,conn_852,01:42 PM,08:20 PM,16,
853,Station G,Station D,ExpressLine,conn_853,11:45 PM,05:32 AM,32,
854,Station D,Station I,CityLink,conn_854,11:04 PM,03:46 AM,32,
855,Station C,Station G,FastTrack,conn_855,03:37 AM,05:48 AM,8,
856,Station E,Station C,ExpressLine,conn_856,04:52 PM,10:09 PM,32,
857,Station A,Station G,SuperRail,conn_857,04:57 AM,07:42 AM,64,
858,Station G,Station A,SuperRail,conn_858,09:55 AM,02:45 PM,2,
859,Station A,Station C,FastTrack,conn_859,06:17 PM,11:12 PM,64,
860,Station J,Station D,SuperRail,conn_860,02:29 PM,05:00 PM,8,
861,Station E,Station J,SuperRail,conn_861,11:09 PM,02:49 AM,4,
862,Station G,Station C,FastTrack,conn_862,01:48 AM,06:03 AM,4,
863,Station G,Station D,TrainCo,conn_863,07:12 PM,09:38 PM,4,
864,Station H,Station J,TrainCo,conn_864,10:53 AM,04:29 PM,4,
865,Station J,Station I,FastTrack,conn_865,11:13 PM,03:37 AM,8,
866,Station D,Station F,ExpressLine,conn_866,12:09 AM,05:59 AM,32,
867,Station J,Station E,CityLink,conn_867,06:14 PM,10:48 PM,32,
868,Station D,Station A,TrainCo,conn_868,10:44 AM,03:11 PM,8,
869,Station E,Station J,ExpressLine,conn_869,01:20 AM,04:23 AM,1,
870,Station D,Station E,CityLink,conn_870,02:01 AM,05:15 AM,4,
871,Station J,Station H,SuperRail,conn_871,08:36 PM,01:18 AM,32,
872,Station D,Station H,ExpressLine,conn_872,05:22 PM,11:31 PM,2,
873,Station G,Station H,FastTrack,conn_873,10:06 PM,04:01 AM,16,
874,Station C,Station H,FastTrack,conn_874,04:26 AM,06:57 AM,2,
875,Station D,Station E,CityLink,conn_875,10:45 AM,01:36 PM,16,
876,Station G,Station A,ExpressLine,conn_876,09:32 PM,12:07 AM,32,
877,Station I,Station H,FastTrack,conn_877,10:20 AM,03:38 PM,8,
878,Station G,Station A,CityLink,conn_878,03:06 PM,07:50 PM,1,
879,Station H,Station I,SuperRail,conn_879,02:06 AM,08:51 AM,1,
880,Station D,Station G,SuperRail,conn_880,07:42 PM,01:02 AM,1,
881,Station G,Station C,TrainCo,conn_881,08:38 AM,12:13 PM,8,
882,Station A,Station C,SuperRail,conn_882,03:14 AM,09:21 AM,64,
883,Station H,Station F,SuperRail,conn_883,08:55 PM,03:23 AM,32,
884,Station B,Station E,ExpressLine,conn_884,04:01 PM,10:05 PM,4,
885,Station G,Station F,CityLink,conn_885,03:19 AM,06:33 AM,4,
886,Station B,Station J,ExpressLine,conn_886,07:04 PM,11:35 PM,8,
887,Station F,Station H,ExpressLine,conn_887,02:03 PM,07:29 PM,64,
888,Station G,Station I,FastTrack,conn_888,03:48 PM,07:24 PM,16,
889,Station D,Station F,ExpressLine,conn_889,05:46 PM,10:42 PM,64,
890,Station A,Station E,FastTrack,conn_890,11:07 AM,03:26 PM,4,
891,Station I,Station D,FastTrack,conn_891,09:47 PM,03:06 AM,4,
892,Station H,Station D,CityLink,conn_892,12:18 PM,06:47 PM,1,
893,Station J,Station I,ExpressLine,conn_893,03:26 PM,06:18 PM,32,
894,Station F,Station E,ExpressLine,conn_894,04:58 PM,10:41 PM,32,
895,Station A,Station C,TrainCo,conn_895,07:14 PM,11:25 PM,8,
896,Station G,Station A,SuperRail,conn_896,03:19 AM,08:24 AM,2,
897,Station H,Station I,ExpressLine,conn_897,01:56 PM,07:26 PM,32,
898,Station H,Station A,TrainCo,conn_898,06:31 PM,12:25 AM,2,
899,Station J,Station I,TrainCo,conn_899,08:47 AM,02:00 PM,16,
900,Station A,Station G,TrainCo,conn_900,02:52 AM,08:13 AM,4,
901,Station E,Station A,ExpressLine,conn_901,03:29 AM,07:45 AM,4,
902,Station C,Station D,CityLink,conn_902,11:52 AM,05:59 PM,4,
903,Station I,Station E,FastTrack,conn_903,07:03 AM,11:14 AM,64,
904,Station C,Station G,SuperRail,conn_904,12:46 PM,03:11 PM,32,
905,Station B,Station D,CityLink,conn_905,07:14 PM,12:42 AM,32,
906,Station I,Station A,ExpressLine,conn_906,02:20 PM,07:23 PM,1,
907,Station D,Station E,CityLink,conn_907,09:21 AM,04:09 PM,32,
908,Station I,Station J,ExpressLine,conn_908,11:44 AM,03:49 PM,2,
909,Station B,Station I,FastTrack,conn_909,01:32 PM,08:28 PM,64,
910,Station G,Station F,TrainCo,conn_910,09:35 AM,04:11 PM,64,
911,Station I,Station B,FastTrack,conn_911,09:09 PM,12:27 AM,32,
912,Station E,Station J,FastTrack,conn_912,01:50 PM,07:42 PM,8,
913,Station I,Station J,CityLink,conn_913,02:24 AM,07:55 AM,64,
914,Station J,Station I,CityLink,conn_914,04:54 AM,06:57 AM,8,
915,Station E,Station I,ExpressLine,conn_915,08:53 AM,11:17 AM,2,
916,Station C,Station A,CityLink,conn_916,01:14 PM,04:38 PM,4,
917,Station D,Station E,CityLink,conn_917,07:09 PM,02:03 AM,32,
918,Station D,Station G,TrainCo,conn_918,12:17 PM,05:35 PM,2,
919,Station F,Station B,ExpressLine,conn_919,12:07 AM,04:47 AM,2,
920,Station H,Station J,FastTrack,conn_920,09:59 AM,03:44 PM,1,
921,Station I,Station C,FastTrack,conn_921,05:40 AM,11:55 AM,32,
922,Station G,Station I,SuperRail,conn_922,10:14 AM,01:18 PM,2,
923,Station F,Station G,CityLink,conn_923,01:24 AM,03:29 AM,16,
924,Station A,Station B,TrainCo,conn_924,03:21 PM,07:59 PM,1,
925,Station J,Station H,TrainCo,conn_925,09:48 AM,03:27 PM,4,
926,Station F,Station B,TrainCo,conn_926,05:25 PM,08:00 PM,8,
927,Station J,Station F,TrainCo,conn_927,12:50 AM,04:54 AM,16,
928,Station J,Station I,ExpressLine,conn_928,01:43 AM,08:24 AM,1,
929,Station B,Station F,ExpressLine,conn_929,07:56 PM,10:31 PM,64,
930,Station F,Station A,SuperRail,conn_930,06:26 PM,10:59 PM,8,
931,Station H,Station A,FastTrack,conn_931,01:55 PM,04:43 PM,1,
932,Station C,Station I,FastTrack,conn_932,01:40 AM,05:13 AM,4,
933,Station I,Station F,TrainCo,conn_933,05:06 PM,11:20 PM,4,
934,Station G,Station C,FastTrack,conn_934,08:17 PM,12:47 AM,8,
935,Station B,Station J,SuperRail,conn_935,03:30 AM,07:01 AM,64,
936,Station G,Station J,FastTrack,conn_936,06:40 AM,01:05 PM,2,
937,Station J,Station F,SuperRail,conn_937,04:30 AM,08:24 AM,64,
938,Station F,Station J,TrainCo,conn_938,03:08 AM,09:16 AM,32,
939,Station I,Station H,CityLink,conn_939,06:10 PM,12:21 AM,32,
940,Station G,Station I,FastTrack,conn_940,03:11 AM,06:08 AM,4,
941,Station F,Station B,TrainCo,conn_941,07:20 PM,12:53 AM,2,
942,Station H,Station J,CityLink,conn_942,05:44 PM,08:11 PM,32,
943,Station J,Station E,ExpressLine,conn_943,09:20 AM,12:11 PM,4,
944,Station H,Station D,TrainCo,conn_944,07:52 AM,11:53 AM,1,
945,Station B,Station F,ExpressLine,conn_945,09:05 AM,03:05 PM,8,
946,Station D,Station G,ExpressLine,conn_946,04:56 PM,07:38 PM,64,
947,Station F,Station A,ExpressLine,conn_947,01:50 PM,05:10 PM,8,
948,Station I,Station E,FastTrack,conn_948,07:36 PM,01:16 AM,64,
949,Station E,Station H,SuperRail,conn_949,04:18 PM,07:07 PM,8,
950,Station J,Station A,FastTrack,conn_950,08:37 AM,01:40 PM,2,
951,Station A,Station F,FastTrack,conn_951,01:41 AM,06:40 AM,16,
952,Station I,Station B,ExpressLine,conn_952,11:03 PM,03:14 AM,64,
953,Station J,Station A,SuperRail,conn_953,02:27 PM,04:42 PM,64,
954,Station B,Station E,SuperRail,conn_954,04:12 PM,06:56 PM,1,
955,Station E,Station B,SuperRail,conn_955,02:57 PM,06:49 PM,4,
956,Station H,Station E,FastTrack,conn_956,12:29 AM,07:20 AM,64,
957,Station G,Station D,SuperRail,conn_957,08:00 AM,10:16 AM,8,
958,Station H,Station D,TrainCo,conn_958,06:23 PM,11:53 PM,8,
959,Station I,Station D,TrainCo,conn_959,03:51 AM,07:32 AM,64,
960,Station B,Station F,CityLink,conn_960,02:01 PM,07:39 PM,16,
961,Station C,Station J,CityLink,conn_961,11:04 AM,05:08 PM,32,
962,Station B,Station D,SuperRail,conn_962,08:20 AM,12:59 PM,4,
963,Station D,Station G,CityLink,conn_963,03:33 AM,06:45 AM,32,
964,Station F,Station D,SuperRail,conn_964,06:05 AM,08:57 AM,8,
965,Station B,Station I,FastTrack,conn_965,03:25 PM,06:53 PM,1,
966,Station G,Station C,SuperRail,conn_966,01:12 PM,05:07 PM,32,
967,Station H,Station J,FastTrack,conn_967,01:58 PM,05:37 PM,32,
968,Station E,Station C,TrainCo,conn_968,02:00 AM,05:56 AM,8,
969,Station J,Station E,FastTrack,conn_969,09:22 AM,12:13 PM,64,
970,Station J,Station E,SuperRail,conn_970,03:26 AM,05:52 AM,2,
971,Station H,Station D,FastTrack,conn_971,12:32 AM,05:05 AM,64,
972,Station B,Station A,FastTrack,conn_972,06:09 PM,12:10 AM,64,
973,Station A,Station J,SuperRail,conn_973,11:34 AM,03:54 PM,2,
974,Station A,Station C,FastTrack,conn_974,03:49 AM,06:55 AM,8,
975,Station G,Station E,ExpressLine,conn_975,07:21 PM,11:15 PM,8,
976,Station J,Station C,FastTrack,conn_976,08:09 PM,10:33 PM,64,
977,Station I,Station G,SuperRail,conn_977,06:12 AM,09:12 AM,4,
978,Station E,Station H,TrainCo,conn_978,05:49 PM,09:50 PM,8,
979,Station E,Station H,FastTrack,conn_979,07:31 AM,11:15 AM,2,
980,Station C,Station F,CityLink,conn_980,11:13 PM,02:51 AM,64,
981,Station B,Station F,CityLink,conn_981,07:14 AM,10:44 AM,32,
982,Station E,Station F,FastTrack,conn_982,09:43 AM,01:22 PM,8,
983,Station G,Station I,TrainCo,conn_983,08:15 PM,10:32 PM,64,
984,Station A,Station B,CityLink,conn_984,04:06 PM,07:17 PM,1,
985,Station H,Station F,CityLink,conn_985,05:38 AM,10:01 AM,16,
986,Station G,Station C,TrainCo,conn_986,09:12 AM,11:50 AM,8,
987,Station E,Station D,FastTrack,conn_987,09:17 AM,02:16 PM,2,
988,Station D,Station E,SuperRail,conn_988,07:58 PM,10:03 PM,4,
989,Station A,Station J,FastTrack,conn_989,12:15 AM,05:41 AM,64,
990,Station G,Station I,CityLink,conn_990,10:46 PM,02:21 AM,2,
991,Station F,Station J,CityLink,conn_991,12:30 AM,07:05 AM,2,
992,Station C,Station H,TrainCo,conn_992,12:50 PM,03:07 PM,2,
993,Station B,Station G,ExpressLine,conn_993,05:09 AM,09:07 AM,16,
994,Station D,Station G,CityLink,conn_994,05:36 PM,10:14 PM,8,
995,Station C,Station G,TrainCo,conn_995,12:22 PM,05:28 PM,4,
996,Station G,Station D,ExpressLine,conn_996,02:06 PM,05:04 PM,2,
997,Station I,Station H,TrainCo,conn_997,06:20 PM,12:26 AM,8,
998,Station H,Station J,SuperRail,conn_998,04:54 PM,11:52 PM,1,
999,Station I,Station E,FastTrack,conn_999,01:43 AM,07:56 AM,16,
1000,Station H,Station A,SuperRail,conn_1000,06:26 AM,08:35 AM,2,
1,Station D,Station C,ExpressLine,conn_1,12:46 AM,06:04 AM,16,
2,Station D,Station J,FastTrack,conn_2,01:58 PM,04:45 PM,64,
3,Station E,Station G,SuperRail,conn_3,06:09 PM,09:22 PM,2,
4,Station D,Station J,TrainCo,conn_4,03:09 AM,06:34 AM,64,
5,Station E,Station J,FastTrack,conn_5,12:21 PM,07:19 PM,2,
6,Station G,Station I,FastTrack,conn_6,08:26 PM,12:07 AM,64,
7,Station C,Station A,CityLink,conn_7,11:57 AM,05:01 PM,1,
8,Station J,Station B,FastTrack,conn_8,12:59 AM,05:43 AM,1,
9,Station A,Station F,FastTrack,conn_9,12:22 AM,07:01 AM,8,
10,Station C,Station J,SuperRail,conn_10,06:44 AM,11:46 AM,2,
11,Station H,Station A,TrainCo,conn_11,12:50 AM,04:48 AM,8,
12,Station D,Station A,TrainCo,conn_12,03:55 PM,09:34 PM,32,
13,Station H,Station I,CityLink,conn_13,10:35 AM,04:40 PM,4,
14,Station J,Station A,ExpressLine,conn_14,11:54 AM,03:47 PM,4,
15,Station J,Station E,FastTrack,conn_15,01:51 AM,07:35 AM,64,
16,Station H,Station F,ExpressLine,conn_16,05:59 AM,12:45 PM,1,
17,Station H,Station E,FastTrack,conn_17,12:01 AM,04:52 AM,4,
18,Station J,Station H,CityLink,conn_18,09:24 PM,02:19 AM,1,
19,Station G,Station I,CityLink,conn_19,03:41 PM,06:52 PM,32,
20,Station E,Station H,CityLink,conn_20,09:28 AM,11:37 AM,32,
21,Station F,Station H,CityLink,conn_21,05:29 AM,10:56 AM,1,
22,Station D,Station C,TrainCo,conn_22,04:45 AM,09:56 AM,2,
23,Station D,Station A,FastTrack,conn_23,05:04 AM,08:09 AM,16,
24,Station C,Station G,SuperRail,conn_24,11:48 AM,02:08 PM,64,
25,Station H,Station G,ExpressLine,conn_25,12:46 AM,06:57 AM,16,
26,Station A,Station I,FastTrack,conn_26,06:17 AM,08:22 AM,4,
27,Station A,Station C,ExpressLine,conn_27,05:54 PM,07:58 PM,64,
28,Station H,Station C,TrainCo,conn_28,09:29 PM,02:05 AM,8,
29,Station G,Station D,FastTrack,conn_29,04:46 AM,07:25 AM,2,
30,Station C,Station E,TrainCo,conn_30,03:39 AM,05:46 AM,16,
31,Station E,Station F,TrainCo,conn_31,05:36 PM,10:36 PM,64,
32,Station I,Station H,ExpressLine,conn_32,12:24 AM,07:05 AM,16,
33,Station C,Station A,TrainCo,conn_33,10:10 PM,01:34 AM,4,
34,Station G,Station D,SuperRail,conn_34,04:59 AM,11:06 AM,16,
35,Station B,Station I,FastTrack,conn_35,08:44 PM,10:44 PM,64,
36,Station I,Station C,ExpressLine,conn_36,02:58 PM,09:03 PM,4,
37,Station F,Station C,ExpressLine,conn_37,11:35 AM,02:34 PM,2,
38,Station H,Station E,TrainCo,conn_38,09:24 AM,02:04 PM,4,
39,Station D,Station H,FastTrack,conn_39,07:51 PM,02:32 AM,64,
40,Station D,Station H,ExpressLine,conn_40,02:15 AM,09:08 AM,4,
41,Station G,Station I,FastTrack,conn_41,04:20 PM,09:16 PM,32,
42,Station G,Station H,FastTrack,conn_42,07:40 AM,11:01 AM,32,
43,Station B,Station F,TrainCo,conn_43,09:07 AM,03:42 PM,8,
44,Station J,Station C,ExpressLine,conn_44,03:24 AM,10:16 AM,8,
45,Station C,Station F,ExpressLine,conn_45,10:04 PM,01:31 AM,4,
46,Station H,Station F,TrainCo,conn_46,10:14 PM,01:41 AM,64,
47,Station H,Station J,FastTrack,conn_47,06:42 AM,12:46 PM,64,
48,Station J,Station D,CityLink,conn_48,03:32 AM,10:03 AM,32,
49,Station G,Station H,FastTrack,conn_49,05:38 PM,11:53 PM,32,
50,Station C,Station F,CityLink,conn_50,01:18 PM,06:23 PM,2,
51,Station C,Station E,ExpressLine,conn_51,04:45 AM,09:44 AM,32,
52,Station E,Station F,ExpressLine,conn_52,06:59 PM,10:33 PM,32,
53,Station I,Station B,SuperRail,conn_53,07:46 AM,12:01 PM,32,
54,Station B,Station J,FastTrack,conn_54,07:07 AM,10:49 AM,2,
55,Station I,Station H,ExpressLine,conn_55,03:46 PM,08:17 PM,64,
56,Station A,Station D,SuperRail,conn_56,08:01 PM,11:10 PM,8,
57,Station F,Station G,SuperRail,conn_57,04:48 PM,11:16 PM,4,
58,Station J,Station I,ExpressLine,conn_58,07:46 PM,10:04 PM,2,
59,Station H,Station G,SuperRail,conn_59,09:46 AM,03:13 PM,64,
60,Station D,Station C,CityLink,conn_60,10:30 AM,12:31 PM,16,
61,Station H,Station G,ExpressLine,conn_61,07:22 AM,11:27 AM,64,
62,Station A,Station B,CityLink,conn_62,05:35 PM,11:17 PM,1,
63,Station D,Station A,SuperRail,conn_63,05:19 PM,11:46 PM,1,
64,Station E,Station J,FastTrack,conn_64,03:32 AM,06:50 AM,64,
65,Station I,Station H,CityLink,conn_65,06:11 AM,09:52 AM,64,
66,Station D,Station B,ExpressLine,conn_66,09:00 PM,03:46 AM,1,
67,Station E,Station D,SuperRail,conn_67,08:12 PM,01:30 AM,8,
68,Station I,Station A,TrainCo,conn_68,11:29 PM,04:27 AM,2,
69,Station B,Station F,SuperRail,conn_69,09:00 PM,03:51 AM,2,
70,Station C,Station F,FastTrack,conn_70,12:32 PM,02:57 PM,64,
71,Station H,Station D,ExpressLine,conn_71,03:30 PM,09:37 PM,1,
72,Station G,Station I,CityLink,conn_72,10:07 AM,02:04 PM,64,
73,Station G,Station D,FastTrack,conn_73,06:12 AM,09:01 AM,8,
74,Station E,Station J,ExpressLine,conn_74,10:31 PM,04:56 AM,1,
75,Station J,Station G,ExpressLine,conn_75,04:36 AM,10:02 AM,64,
76,Station A,Station I,SuperRail,conn_76,01:56 PM,06:08 PM,1,
77,Station A,Station B,CityLink,conn_77,10:46 PM,02:37 AM,64,
78,Station C,Station J,FastTrack,conn_78,11:20 PM,04:59 AM,2,
